what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1413079261032
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1413079261033
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1413079261033
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1413079261034
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1413079261034
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1413079261034
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1413079261035
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1413079261035
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1413079261036
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1413079261037
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1413079261037
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1413079261038
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1413079261038
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1413079261038
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1413079261039
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1413079261039
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1413079261040
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1413079261040
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1413079261041
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1413079261041
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1413079261042
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1413079261042
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1413079261043
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1413079261044
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1413079261044
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1413079261045
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1413079261045
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1413079261045
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1413079261046
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1413079261047
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1413079261047
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1413079261048
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1413079261048
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1413079261048
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1413079261049
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1413079261050
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1413079261050
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1413079261050
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1413079261051
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1413079261051
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1413079261052
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1413079261052
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1413079261052
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1413079261053
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1413079261053
os,sysinfo,,,"win32",1413079261055
arch,sysinfo,,,"x86",1413079261055
ws,sysinfo,,,"win32",1413079261055
locale,sysinfo,,,"en_CA",1413079261055
processors,sysinfo,,,"8",1413079261055
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1413079261055
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1413079261055
java.specification.name,sysinfo,,,"Java Platform API Specification",1413079261055
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413079261055
java.specification.version,sysinfo,,,"1.6",1413079261055
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1413079261055
java.version,sysinfo,,,"1.6.0_23",1413079261055
java.vm.info,sysinfo,,,"mixed mode",1413079261055
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1413079261055
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1413079261055
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413079261055
java.vm.specification.version,sysinfo,,,"1.0",1413079261055
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1413079261055
java.vm.version,sysinfo,,,"19.0-b09",1413079261055
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413079262699
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1413079262985
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1413079263018
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1413079266646
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1413079266681
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1413079266683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413079267587
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413079267651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413079269395
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1413079269821
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1413079269826
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1413079272044
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1413079272258
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1413079272263
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1413079272263
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1413079272264
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1413079272272
