what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1412222351161
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1412222351161
java.specification.name,sysinfo,,,"Java Platform API Specification",1412222351161
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1412222351161
java.specification.version,sysinfo,,,"1.6",1412222351161
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1412222351161
java.version,sysinfo,,,"1.6.0_23",1412222351161
java.vm.info,sysinfo,,,"mixed mode",1412222351161
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1412222351161
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1412222351161
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1412222351161
java.vm.specification.version,sysinfo,,,"1.0",1412222351161
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1412222351161
java.vm.version,sysinfo,,,"19.0-b09",1412222351161
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1412222351354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1412222351367
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1412222351476
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1412222351518
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1412222353960
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1412222353994
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1412222353996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412222355089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412222356371
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1412222356620
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1412222356626
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1412222358112
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1412222358270
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1412222358276
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1412222358277
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1412222358278
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1412222358285
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1412222359698
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1412222364862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412222392755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412222413304
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1412222421432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412222427336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412222587525
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1412222588477
